phy_fitness,diet_pref,act_level,sleep_hrs,mindfulness,career,gender,daily_avg_steps,daily_avg_calories,is_healthy
4,Pescatarian,Lightly Active,7,10,Business,1,9995,2487,1
8,Pescatarian,Active,8,4,Manager,1,10603,2989,1
9,Vegetarian,Highly Active,9,1,Doctor,0,16795,3040,1
1,Vegan,Sedentary,5,4,Artist,1,2079,1500,0
5,Pescatarian,Lightly Active,6,3,Artist,0,5815,2115,0
2,Vegetarian,Sedentary,7,2,Artist,0,3601,1865,0
7,Vegan,Active,8,1,Engineer,0,12062,2700,0
9,Pescatarian,Highly Active,8,9,Engineer,0,19943,3907,1
1,Vegan,Sedentary,5,5,Doctor,1,4561,1679,0
1,Non-Vegetarian,Sedentary,7,1,Freelancer,1,3033,1706,0
6,Non-Vegetarian,Lightly Active,9,3,Artist,1,9907,2310,0
6,Vegan,Lightly Active,7,6,Manager,1,8126,2098,0
10,Non-Vegetarian,Highly Active,7,10,Freelancer,0,19707,3652,1
1,Vegetarian,Sedentary,5,10,Nurse,0,1249,1847,0
5,Keto,Lightly Active,9,9,Nurse,1,5495,2383,1
2,Non-Vegetarian,Sedentary,5,6,Manager,0,1202,1670,0
10,Pescatarian,Highly Active,5,7,Business,0,16552,3127,1
4,Pescatarian,Lightly Active,8,10,Nurse,0,9130,2575,1
9,Vegan,Highly Active,6,7,Nurse,0,16604,3256,1
10,Keto,Highly Active,8,2,Engineer,1,17733,3841,1
3,Vegan,Sedentary,9,9,Manager,0,3066,1602,0
3,Pescatarian,Sedentary,7,2,Doctor,1,3058,1891,0
9,Vegan,Highly Active,7,9,Scientist,0,15221,3665,1
2,Vegan,Sedentary,8,4,Artist,0,4380,1510,0
6,Non-Vegetarian,Lightly Active,6,10,Teacher,1,6133,2276,1
8,Non-Vegetarian,Active,9,6,Engineer,0,10502,2766,1
2,Vegetarian,Sedentary,7,3,Engineer,1,1909,1500,0
4,Pescatarian,Lightly Active,8,10,Teacher,1,6363,2029,1
10,Vegetarian,Highly Active,8,3,Nurse,1,19139,2788,1
4,Pescatarian,Lightly Active,5,3,Engineer,0,7242,2492,0
6,Vegetarian,Lightly Active,9,4,Scientist,0,7652,2302,0
6,Keto,Lightly Active,8,3,Manager,0,9287,2624,0
7,Pescatarian,Active,5,4,Nurse,1,12428,2389,0
4,Non-Vegetarian,Lightly Active,9,7,Artist,1,5890,1919,0
1,Pescatarian,Sedentary,6,9,Freelancer,0,1894,1786,0
6,Keto,Lightly Active,9,10,Doctor,0,5939,2406,1
1,Non-Vegetarian,Sedentary,9,7,Freelancer,1,2573,1523,0
7,Keto,Active,9,2,Doctor,0,12720,2953,0
4,Vegan,Lightly Active,6,2,Manager,0,5941,1832,0
4,Non-Vegetarian,Lightly Active,9,8,Artist,1,9782,2490,1
7,Vegan,Active,8,8,Artist,0,11373,2559,1
3,Pescatarian,Sedentary,7,3,Manager,1,1356,2057,0
8,Vegan,Active,7,5,Scientist,1,11808,2303,0
10,Keto,Highly Active,8,5,Artist,0,16273,3673,1
1,Vegan,Sedentary,6,5,Scientist,0,1578,1795,0
9,Non-Vegetarian,Highly Active,6,7,Freelancer,1,20000,3515,1
1,Vegetarian,Sedentary,7,5,Artist,0,2712,1783,0
1,Vegetarian,Sedentary,5,8,Nurse,0,4247,1834,0
8,Pescatarian,Active,7,10,Business,1,13143,2448,1
6,Non-Vegetarian,Lightly Active,5,6,Artist,0,8565,2115,0
2,Keto,Sedentary,8,4,Business,0,1304,2106,0
4,Pescatarian,Lightly Active,6,10,Manager,1,6977,2045,0
6,Keto,Lightly Active,8,2,Business,0,8995,2359,0
4,Vegan,Lightly Active,8,8,Doctor,1,6328,2175,0
3,Pescatarian,Sedentary,9,6,Scientist,0,4810,1924,0
6,Keto,Lightly Active,8,8,Doctor,0,7197,2421,1
8,Vegan,Active,7,8,Nurse,0,11353,2488,1
8,Vegetarian,Active,9,10,Business,0,10203,2204,1
1,Pescatarian,Sedentary,7,9,Nurse,1,1780,1868,0
3,Pescatarian,Sedentary,7,6,Manager,0,1385,1844,0
5,Keto,Lightly Active,5,10,Lawyer,0,8086,2364,0
1,Vegan,Sedentary,6,6,Lawyer,1,4074,1809,0
6,Keto,Lightly Active,7,4,Lawyer,0,9753,2505,0
2,Vegan,Sedentary,6,8,Doctor,1,2186,1569,0
3,Non-Vegetarian,Sedentary,8,8,Engineer,1,2852,1704,0
8,Non-Vegetarian,Active,5,4,Artist,0,12509,2419,0
7,Vegetarian,Active,8,9,Teacher,0,12506,2749,1
9,Vegetarian,Highly Active,7,5,Manager,1,15901,3784,1
5,Vegan,Lightly Active,8,5,Doctor,1,5625,2191,0
6,Non-Vegetarian,Lightly Active,8,2,Artist,1,6662,2436,0
9,Pescatarian,Highly Active,7,3,Nurse,1,16425,3300,1
5,Pescatarian,Lightly Active,6,8,Nurse,0,6512,2556,0
7,Non-Vegetarian,Active,6,7,Freelancer,0,11093,2894,1
7,Vegetarian,Active,6,10,Engineer,1,10187,2558,1
4,Vegan,Lightly Active,9,7,Scientist,1,6844,2275,0
8,Keto,Active,6,1,Nurse,1,14304,3020,0
2,Non-Vegetarian,Sedentary,8,3,Teacher,0,1916,1662,0
2,Non-Vegetarian,Sedentary,5,2,Business,0,3887,1673,0
9,Keto,Highly Active,9,6,Doctor,0,17179,3378,1
3,Non-Vegetarian,Sedentary,6,9,Nurse,1,3224,1548,0
6,Vegetarian,Lightly Active,5,8,Teacher,1,6854,1916,0
1,Keto,Sedentary,5,1,Lawyer,0,4737,2160,0
3,Pescatarian,Sedentary,7,9,Scientist,0,4592,2071,0
1,Vegetarian,Sedentary,9,10,Doctor,1,1638,1567,0
6,Keto,Lightly Active,6,5,Manager,0,8962,2185,0
8,Non-Vegetarian,Active,9,7,Teacher,0,11823,2608,1
1,Keto,Sedentary,8,8,Lawyer,1,3927,2112,0
3,Non-Vegetarian,Sedentary,8,4,Engineer,0,3820,1888,0
5,Pescatarian,Lightly Active,6,1,Scientist,1,9216,1944,0
9,Pescatarian,Highly Active,5,6,Doctor,1,18615,3212,1
1,Vegetarian,Sedentary,6,7,Business,0,1898,1803,0
8,Vegan,Active,8,6,Teacher,0,11061,2827,1
2,Non-Vegetarian,Sedentary,6,2,Manager,0,3475,2000,0
7,Vegan,Active,6,5,Lawyer,0,13345,2367,0
8,Vegetarian,Active,6,7,Nurse,1,10223,2290,1
10,Non-Vegetarian,Highly Active,6,3,Freelancer,0,17064,3080,1
10,Keto,Highly Active,6,2,Engineer,1,17929,3426,1
9,Non-Vegetarian,Highly Active,5,2,Nurse,1,17276,3415,0
1,Non-Vegetarian,Sedentary,7,6,Engineer,1,1098,1784,0
4,Vegan,Lightly Active,6,9,Freelancer,0,9843,2123,0
10,Non-Vegetarian,Highly Active,9,9,Engineer,1,18900,3800,1
1,Vegetarian,Sedentary,7,2,Artist,1,1877,1528,0
5,Keto,Lightly Active,5,8,Freelancer,1,8810,2014,0
4,Pescatarian,Lightly Active,7,1,Nurse,0,7002,2245,0
4,Pescatarian,Lightly Active,7,9,Teacher,0,9804,2412,0
7,Vegetarian,Active,5,6,Manager,1,12582,2563,0
7,Pescatarian,Active,9,2,Artist,0,14354,3013,0
1,Keto,Sedentary,6,2,Freelancer,0,2432,2113,0
2,Pescatarian,Sedentary,8,9,Teacher,1,3957,1627,0
4,Vegan,Lightly Active,6,5,Lawyer,1,6830,2154,0
2,Non-Vegetarian,Sedentary,8,1,Lawyer,1,2830,1665,0
5,Pescatarian,Lightly Active,7,3,Artist,1,8188,2171,0
6,Vegan,Lightly Active,8,9,Artist,1,5103,1929,1
3,Vegan,Sedentary,5,8,Lawyer,0,4605,1778,0
9,Vegetarian,Highly Active,7,6,Lawyer,0,18906,3000,1
8,Vegetarian,Active,9,5,Nurse,0,14720,2808,1
3,Vegan,Sedentary,6,9,Manager,0,1125,1847,0
6,Pescatarian,Lightly Active,8,5,Artist,0,7348,2189,0
3,Pescatarian,Sedentary,8,4,Teacher,0,1097,1853,0
2,Pescatarian,Sedentary,7,6,Scientist,0,4261,1796,0
8,Non-Vegetarian,Active,7,4,Business,1,10150,2998,0
3,Keto,Sedentary,5,2,Nurse,1,3122,2080,0
6,Non-Vegetarian,Lightly Active,7,8,Nurse,1,9096,2235,1
7,Vegan,Active,5,9,Nurse,0,12033,2361,1
7,Non-Vegetarian,Active,6,10,Manager,0,14319,2492,1
3,Non-Vegetarian,Sedentary,9,9,Business,0,2118,1710,0
5,Keto,Lightly Active,5,2,Engineer,0,6902,2029,0
1,Vegan,Sedentary,7,2,Artist,1,3454,1730,0
4,Vegetarian,Lightly Active,6,3,Teacher,0,8126,1985,0
3,Vegan,Sedentary,6,10,Manager,0,4438,1572,0
2,Vegetarian,Sedentary,9,3,Business,0,3654,1576,0
6,Non-Vegetarian,Lightly Active,5,7,Artist,0,6947,1982,0
4,Vegetarian,Lightly Active,9,10,Artist,1,6884,2431,1
2,Pescatarian,Sedentary,8,4,Artist,1,3131,1917,0
5,Vegetarian,Lightly Active,8,1,Scientist,1,9250,2302,0
1,Vegetarian,Sedentary,5,5,Nurse,1,3717,1573,0
6,Non-Vegetarian,Lightly Active,9,4,Doctor,0,5997,2418,0
4,Vegan,Lightly Active,5,6,Teacher,0,8994,2051,0
6,Pescatarian,Lightly Active,7,2,Doctor,0,9740,1936,0
4,Vegan,Lightly Active,6,5,Teacher,1,7315,2020,0
3,Non-Vegetarian,Sedentary,5,5,Nurse,0,1654,1937,0
5,Pescatarian,Lightly Active,9,5,Freelancer,1,8401,2413,0
10,Keto,Highly Active,9,6,Teacher,0,15555,3061,1
2,Keto,Sedentary,8,5,Freelancer,0,3826,1811,0
3,Vegan,Sedentary,9,9,Manager,0,3370,1806,0
1,Vegan,Sedentary,7,10,Manager,0,1482,1834,0
4,Vegan,Lightly Active,7,7,Business,1,5302,2229,0
3,Vegetarian,Sedentary,5,8,Manager,1,3708,1837,0
6,Vegan,Lightly Active,6,4,Lawyer,1,7871,2208,0
7,Vegan,Active,6,3,Business,0,10792,2296,0
8,Keto,Active,6,9,Doctor,1,11053,2802,1
3,Vegan,Sedentary,7,4,Scientist,1,2875,1787,0
6,Pescatarian,Lightly Active,6,9,Manager,0,5820,1994,0
2,Vegetarian,Sedentary,8,2,Nurse,1,2352,1673,0
10,Non-Vegetarian,Highly Active,9,2,Freelancer,1,17072,3794,1
8,Keto,Active,8,5,Business,0,14526,3016,1
1,Keto,Sedentary,7,10,Freelancer,1,3922,1716,0
10,Non-Vegetarian,Highly Active,8,8,Doctor,0,17136,3865,1
8,Pescatarian,Active,9,8,Doctor,0,11531,2347,1
8,Vegetarian,Active,7,9,Artist,1,12344,2333,1
7,Keto,Active,9,4,Scientist,1,14676,2670,1
7,Keto,Active,6,1,Engineer,1,12312,2411,0
3,Non-Vegetarian,Sedentary,5,7,Manager,0,4334,1929,0
1,Pescatarian,Sedentary,5,8,Teacher,1,4979,1832,0
3,Non-Vegetarian,Sedentary,5,1,Nurse,0,3318,1916,0
9,Vegetarian,Highly Active,6,9,Lawyer,1,18153,3778,1
10,Pescatarian,Highly Active,6,4,Teacher,0,19204,3309,1
4,Vegan,Lightly Active,5,8,Lawyer,0,9264,2150,0
5,Vegan,Lightly Active,6,10,Manager,1,8552,1804,0
8,Keto,Active,5,1,Freelancer,1,10053,2963,0
9,Pescatarian,Highly Active,5,1,Lawyer,0,19771,3230,0
9,Keto,Highly Active,7,3,Doctor,1,18495,3207,1
3,Vegan,Sedentary,8,8,Nurse,1,4814,1500,0
5,Non-Vegetarian,Lightly Active,8,3,Artist,0,6053,1934,0
2,Pescatarian,Sedentary,8,10,Manager,0,2704,2042,0
1,Vegetarian,Sedentary,8,1,Manager,0,3404,1748,0
10,Vegetarian,Highly Active,5,6,Lawyer,1,16250,3592,1
3,Pescatarian,Sedentary,7,4,Business,1,3334,1638,0
8,Vegan,Active,5,3,Manager,1,11322,2493,0
7,Non-Vegetarian,Active,5,6,Freelancer,0,11573,2807,0
4,Keto,Lightly Active,6,8,Lawyer,0,6667,2513,0
5,Vegan,Lightly Active,6,9,Nurse,0,7007,1962,0
8,Vegan,Active,9,1,Nurse,1,12442,2549,0
7,Keto,Active,9,9,Lawyer,0,14150,2557,1
9,Vegan,Highly Active,5,5,Doctor,1,19207,2804,1
3,Vegetarian,Sedentary,9,5,Scientist,0,3929,1670,0
2,Non-Vegetarian,Sedentary,9,1,Manager,0,4439,1599,0
4,Vegetarian,Lightly Active,8,6,Freelancer,0,9192,2335,0
3,Vegan,Sedentary,9,3,Business,1,1308,1789,0
5,Keto,Lightly Active,5,2,Lawyer,1,7538,2493,0
1,Pescatarian,Sedentary,6,1,Freelancer,1,1153,1851,0
6,Vegetarian,Lightly Active,8,4,Doctor,0,7550,2257,0
6,Keto,Lightly Active,8,7,Scientist,0,7570,2603,1
9,Pescatarian,Highly Active,7,1,Nurse,0,15318,2955,0
1,Keto,Sedentary,9,7,Business,1,3180,1837,0
6,Vegetarian,Lightly Active,6,2,Engineer,0,6071,2015,0
6,Keto,Lightly Active,8,7,Lawyer,0,5105,2152,0
5,Pescatarian,Lightly Active,7,9,Business,1,5751,2091,0
6,Vegan,Lightly Active,6,8,Freelancer,1,8543,2359,0
10,Vegan,Highly Active,5,9,Teacher,0,17995,3322,1
8,Keto,Active,7,8,Freelancer,1,10909,2857,1
4,Vegan,Lightly Active,9,4,Teacher,1,5468,1824,0
4,Vegetarian,Lightly Active,9,8,Nurse,0,9360,2416,1
10,Pescatarian,Highly Active,6,4,Engineer,1,17824,3337,1
10,Vegan,Highly Active,9,3,Doctor,0,19350,3050,1
3,Pescatarian,Sedentary,9,6,Nurse,1,3912,2094,0
5,Non-Vegetarian,Lightly Active,9,5,Artist,0,7006,1977,0
10,Non-Vegetarian,Highly Active,9,1,Engineer,1,19051,3015,1
9,Keto,Highly Active,8,5,Doctor,0,19057,3604,1
7,Keto,Active,9,9,Doctor,0,12135,2796,1
2,Vegan,Sedentary,7,9,Artist,0,4086,1640,0
7,Vegetarian,Active,7,2,Scientist,0,12745,2488,0
7,Vegan,Active,6,9,Lawyer,1,11875,2134,1
8,Vegetarian,Active,8,1,Nurse,1,14637,2865,0
8,Vegan,Active,7,10,Teacher,0,10025,2229,1
6,Pescatarian,Lightly Active,5,4,Teacher,0,5432,2364,0
5,Vegan,Lightly Active,9,6,Teacher,1,8034,2075,0
10,Vegan,Highly Active,6,2,Artist,1,19759,2831,0
8,Vegan,Active,8,2,Doctor,1,12329,2819,0
3,Vegetarian,Sedentary,7,8,Business,0,3272,1669,0
2,Vegetarian,Sedentary,7,1,Lawyer,0,3217,1657,0
2,Keto,Sedentary,7,6,Scientist,1,1892,1880,0
10,Pescatarian,Highly Active,7,9,Nurse,1,16464,3223,1
5,Keto,Lightly Active,7,5,Freelancer,0,6330,2503,0
5,Pescatarian,Lightly Active,9,1,Teacher,1,6836,2254,0
2,Vegetarian,Sedentary,8,3,Nurse,1,1564,1853,0
3,Non-Vegetarian,Sedentary,9,3,Freelancer,0,3008,1552,0
3,Pescatarian,Sedentary,5,5,Manager,1,3611,1910,0
7,Vegetarian,Active,9,5,Teacher,1,14435,2588,1
4,Keto,Lightly Active,5,10,Lawyer,1,5442,2232,0
4,Pescatarian,Lightly Active,9,10,Artist,0,6402,2097,1
4,Vegetarian,Lightly Active,8,2,Business,0,6897,1899,0
2,Vegetarian,Sedentary,9,9,Freelancer,1,3600,1900,0
1,Vegetarian,Sedentary,5,1,Lawyer,1,1055,1817,0
2,Vegetarian,Sedentary,9,1,Doctor,0,1742,1721,0
4,Vegetarian,Lightly Active,6,8,Nurse,1,6611,2444,0
2,Keto,Sedentary,9,6,Business,0,4876,1896,0
8,Non-Vegetarian,Active,6,3,Nurse,0,12168,2214,0
10,Pescatarian,Highly Active,8,6,Engineer,0,19148,3594,1
2,Keto,Sedentary,5,4,Doctor,1,1728,2029,0
3,Keto,Sedentary,8,7,Engineer,1,1501,1834,0
5,Keto,Lightly Active,9,8,Scientist,1,7582,2496,1
3,Keto,Sedentary,6,6,Scientist,1,1472,1876,0
5,Non-Vegetarian,Lightly Active,5,8,Doctor,0,6680,1894,0
5,Vegan,Lightly Active,9,5,Engineer,1,5680,2016,0
4,Vegetarian,Lightly Active,5,10,Freelancer,1,6542,2422,0
4,Keto,Lightly Active,6,10,Teacher,0,6323,2585,0
6,Pescatarian,Lightly Active,6,3,Lawyer,0,9748,2417,0
2,Keto,Sedentary,7,7,Business,0,1755,2067,0
6,Keto,Lightly Active,6,7,Teacher,1,6298,2364,0
10,Keto,Highly Active,7,8,Artist,1,17462,4112,1
10,Vegan,Highly Active,6,2,Business,0,19842,2937,0
5,Vegetarian,Lightly Active,7,1,Freelancer,0,9735,1997,0
6,Vegan,Lightly Active,6,1,Scientist,0,7398,1760,0
1,Non-Vegetarian,Sedentary,9,6,Nurse,0,2987,1662,0
8,Vegetarian,Active,6,3,Manager,0,13353,2871,0
8,Non-Vegetarian,Active,7,1,Freelancer,0,14412,2734,0
5,Non-Vegetarian,Lightly Active,8,9,Lawyer,1,7964,1887,1
7,Pescatarian,Active,8,1,Doctor,0,11328,2995,0
3,Pescatarian,Sedentary,8,9,Freelancer,0,3573,1618,0
10,Pescatarian,Highly Active,6,8,Artist,0,19010,3109,1
6,Vegetarian,Lightly Active,7,6,Manager,0,7492,2108,0
5,Vegetarian,Lightly Active,9,6,Nurse,0,5174,2328,0
3,Vegetarian,Sedentary,8,8,Nurse,0,4233,1681,0
4,Keto,Lightly Active,8,5,Business,0,6994,2152,0
7,Vegan,Active,8,8,Teacher,1,10799,2328,1
7,Vegan,Active,5,9,Engineer,1,11826,2335,1
6,Non-Vegetarian,Lightly Active,5,7,Business,0,6141,2014,0
3,Non-Vegetarian,Sedentary,9,10,Nurse,1,1473,1808,0
5,Pescatarian,Lightly Active,8,2,Engineer,0,8503,2418,0
6,Vegan,Lightly Active,6,6,Teacher,0,5413,1883,0
10,Vegan,Highly Active,6,9,Manager,0,17394,3716,1
6,Non-Vegetarian,Lightly Active,7,10,Doctor,1,5653,2437,1
10,Vegan,Highly Active,9,6,Teacher,1,19317,3526,1
3,Vegan,Sedentary,5,8,Manager,1,4299,1845,0
5,Pescatarian,Lightly Active,6,6,Lawyer,0,9105,2349,0
1,Non-Vegetarian,Sedentary,9,5,Manager,1,3676,1577,0
1,Pescatarian,Sedentary,8,10,Nurse,1,1678,2035,0
7,Non-Vegetarian,Active,9,5,Nurse,1,12123,2281,1
5,Pescatarian,Lightly Active,6,10,Teacher,1,9140,2222,1
9,Non-Vegetarian,Highly Active,9,5,Artist,0,15792,3865,1
2,Vegetarian,Sedentary,7,5,Doctor,1,2763,1875,0
10,Vegan,Highly Active,7,10,Engineer,1,18604,3581,1
3,Vegan,Sedentary,8,7,Manager,0,3011,1655,0
2,Non-Vegetarian,Sedentary,9,6,Nurse,0,4064,1567,0
9,Pescatarian,Highly Active,9,9,Business,1,18796,3896,1
2,Vegetarian,Sedentary,6,2,Business,1,4037,1859,0
1,Non-Vegetarian,Sedentary,8,9,Business,0,3087,1880,0
10,Vegan,Highly Active,5,5,Doctor,0,15299,2989,1
1,Non-Vegetarian,Sedentary,7,4,Lawyer,0,3412,1862,0
3,Vegetarian,Sedentary,6,9,Doctor,1,4774,1520,0
1,Pescatarian,Sedentary,5,8,Freelancer,0,4144,1937,0
10,Vegan,Highly Active,9,8,Teacher,0,17131,2998,1
2,Pescatarian,Sedentary,5,10,Nurse,1,3463,1945,0
7,Vegetarian,Active,7,1,Doctor,1,12779,2848,0
8,Keto,Active,8,3,Business,1,12230,2733,0
4,Vegan,Lightly Active,8,6,Manager,0,6770,1735,0
8,Vegetarian,Active,8,5,Artist,1,12712,2301,1
3,Non-Vegetarian,Sedentary,7,9,Manager,1,4693,1743,0
9,Vegan,Highly Active,6,4,Engineer,1,17683,3201,1
10,Keto,Highly Active,8,5,Lawyer,1,17209,3483,1
6,Vegan,Lightly Active,6,2,Scientist,1,8234,2096,0
7,Pescatarian,Active,9,4,Engineer,0,14994,2697,1
10,Keto,Highly Active,7,1,Engineer,0,19387,3331,1
7,Vegan,Active,7,8,Lawyer,0,12662,2536,1
3,Keto,Sedentary,5,1,Manager,0,4177,2137,0
4,Non-Vegetarian,Lightly Active,7,5,Nurse,0,8884,2471,0
1,Vegetarian,Sedentary,6,4,Doctor,0,2501,1732,0
3,Pescatarian,Sedentary,6,5,Doctor,0,2454,1928,0
6,Vegan,Lightly Active,6,4,Doctor,1,5639,2001,0
8,Vegetarian,Active,8,5,Lawyer,0,12818,2525,1
6,Vegan,Lightly Active,6,10,Scientist,1,6292,2018,1
7,Vegetarian,Active,5,9,Doctor,0,13598,2683,1
3,Vegan,Sedentary,9,5,Nurse,1,1056,1695,0
10,Keto,Highly Active,7,7,Engineer,0,16393,3878,1
5,Vegetarian,Lightly Active,9,6,Freelancer,0,7455,2187,0
9,Vegetarian,Highly Active,5,7,Lawyer,0,18728,3838,1
2,Non-Vegetarian,Sedentary,5,10,Doctor,0,2113,1607,0
4,Non-Vegetarian,Lightly Active,7,3,Artist,1,7393,2322,0
8,Keto,Active,7,6,Artist,0,14085,3012,1
6,Keto,Lightly Active,9,4,Business,0,7288,2117,0
3,Pescatarian,Sedentary,6,3,Lawyer,0,1622,1871,0
8,Pescatarian,Active,6,1,Doctor,0,14916,2876,0
7,Vegetarian,Active,8,6,Doctor,1,10045,2704,1
1,Vegetarian,Sedentary,9,1,Doctor,0,2539,1698,0
1,Vegetarian,Sedentary,5,8,Manager,0,4885,1500,0
1,Vegetarian,Sedentary,9,8,Nurse,0,3011,1801,0
10,Pescatarian,Highly Active,8,8,Engineer,1,18745,3419,1
3,Pescatarian,Sedentary,6,5,Lawyer,0,4710,1865,0
9,Vegan,Highly Active,5,10,Artist,1,19592,3724,1
5,Pescatarian,Lightly Active,8,1,Engineer,0,9551,2285,0
7,Keto,Active,9,8,Teacher,0,14295,2789,1
4,Pescatarian,Lightly Active,9,4,Teacher,1,8816,2388,0
6,Vegan,Lightly Active,6,6,Scientist,1,6312,2301,0
10,Non-Vegetarian,Highly Active,7,10,Artist,1,19966,3381,1
9,Pescatarian,Highly Active,8,7,Freelancer,1,15543,3678,1
4,Pescatarian,Lightly Active,8,4,Engineer,1,5868,2125,0
2,Pescatarian,Sedentary,8,6,Artist,1,1955,1649,0
2,Vegan,Sedentary,8,10,Lawyer,0,1431,1645,0
2,Non-Vegetarian,Sedentary,5,6,Engineer,1,1821,1757,0
7,Keto,Active,6,7,Business,0,11082,2507,0
1,Non-Vegetarian,Sedentary,6,7,Scientist,0,1388,1925,0
4,Vegan,Lightly Active,8,8,Business,1,8342,1961,0
4,Vegetarian,Lightly Active,6,8,Scientist,0,7017,2199,0
3,Non-Vegetarian,Sedentary,8,10,Engineer,1,4180,1868,0
4,Pescatarian,Lightly Active,5,1,Manager,1,8762,2547,0
6,Pescatarian,Lightly Active,5,6,Manager,0,7669,2264,0
3,Non-Vegetarian,Sedentary,9,3,Artist,0,2168,1670,0
4,Non-Vegetarian,Lightly Active,7,9,Scientist,1,7188,2444,0
2,Pescatarian,Sedentary,6,8,Business,1,3906,1959,0
9,Keto,Highly Active,5,4,Scientist,0,16836,3635,1
10,Pescatarian,Highly Active,5,9,Engineer,1,17912,3177,1
6,Vegan,Lightly Active,5,10,Engineer,1,8027,2268,0
3,Pescatarian,Sedentary,8,9,Lawyer,0,2998,2052,0
6,Pescatarian,Lightly Active,5,4,Engineer,0,9983,2113,0
2,Vegetarian,Sedentary,6,2,Business,0,2306,1891,0
10,Non-Vegetarian,Highly Active,8,2,Doctor,1,17900,3714,1
9,Pescatarian,Highly Active,8,8,Teacher,1,16874,4070,1
3,Non-Vegetarian,Sedentary,9,4,Engineer,1,2926,1765,0
6,Non-Vegetarian,Lightly Active,6,4,Scientist,0,9228,2024,0
3,Keto,Sedentary,8,9,Engineer,1,2859,2012,0
8,Vegan,Active,9,9,Scientist,1,10017,2770,1
7,Vegan,Active,8,8,Doctor,0,14085,2382,1
8,Pescatarian,Active,5,10,Manager,1,14575,2461,1
1,Vegan,Sedentary,8,6,Engineer,1,1151,1500,0
2,Vegan,Sedentary,5,9,Nurse,0,3220,1717,0
9,Non-Vegetarian,Highly Active,8,3,Teacher,0,17999,3557,1
10,Vegan,Highly Active,9,10,Business,1,15801,3017,1
9,Vegetarian,Highly Active,6,5,Scientist,1,15418,3547,1
7,Vegetarian,Active,8,3,Manager,0,14789,2492,0
7,Vegan,Active,7,3,Manager,0,14732,2398,0
7,Non-Vegetarian,Active,5,9,Manager,0,13937,2634,1
5,Vegetarian,Lightly Active,8,2,Business,1,6626,1926,0
6,Vegetarian,Lightly Active,7,10,Engineer,0,6342,2404,1
8,Vegan,Active,7,6,Manager,0,13835,2210,1
2,Vegetarian,Sedentary,7,1,Scientist,1,3166,1601,0
8,Non-Vegetarian,Active,7,6,Business,0,14437,2945,1
8,Keto,Active,5,5,Doctor,0,11466,2913,0
10,Vegetarian,Highly Active,6,8,Scientist,1,17245,3077,1
8,Keto,Active,7,7,Scientist,1,12776,3135,1
8,Pescatarian,Active,6,10,Teacher,0,11245,3019,1
1,Pescatarian,Sedentary,6,5,Nurse,0,4661,1840,0
2,Vegetarian,Sedentary,9,3,Doctor,0,4384,1562,0
8,Keto,Active,9,3,Teacher,1,14218,2747,1
8,Keto,Active,7,4,Nurse,0,10938,3090,0
9,Vegan,Highly Active,7,1,Doctor,0,16645,2957,0
3,Non-Vegetarian,Sedentary,9,4,Teacher,1,4836,1775,0
8,Vegetarian,Active,5,6,Teacher,1,11614,2504,0
8,Non-Vegetarian,Active,9,4,Lawyer,1,13768,2891,1
10,Vegan,Highly Active,6,6,Scientist,0,17951,3869,1
2,Vegan,Sedentary,5,9,Business,0,2393,1685,0
7,Vegan,Active,5,4,Doctor,0,13480,2254,0
5,Pescatarian,Lightly Active,6,8,Lawyer,0,7403,2072,0
9,Non-Vegetarian,Highly Active,9,10,Scientist,1,15812,3961,1
8,Non-Vegetarian,Active,7,4,Engineer,1,13857,2750,0
8,Non-Vegetarian,Active,8,2,Manager,0,13971,2391,0
4,Vegan,Lightly Active,6,7,Teacher,1,7184,2152,0
9,Non-Vegetarian,Highly Active,7,10,Business,1,15614,3719,1
1,Pescatarian,Sedentary,9,10,Freelancer,1,2889,1840,0
4,Non-Vegetarian,Lightly Active,9,7,Teacher,1,6999,1857,0
6,Vegetarian,Lightly Active,6,7,Freelancer,1,5672,2066,0
8,Pescatarian,Active,5,2,Business,1,11996,3053,0
3,Vegetarian,Sedentary,5,4,Scientist,0,2792,1884,0
4,Keto,Lightly Active,6,6,Nurse,0,6911,2271,0
2,Pescatarian,Sedentary,8,3,Business,1,4197,1637,0
9,Vegetarian,Highly Active,7,9,Freelancer,1,17250,2801,1
4,Vegetarian,Lightly Active,5,7,Teacher,1,6916,2254,0
1,Vegan,Sedentary,7,10,Scientist,0,2294,1713,0
4,Vegetarian,Lightly Active,8,2,Nurse,0,6516,2050,0
4,Keto,Lightly Active,5,2,Artist,1,8733,2215,0
10,Keto,Highly Active,5,5,Doctor,1,15699,3148,1
2,Vegan,Sedentary,8,7,Teacher,0,3365,1620,0
8,Pescatarian,Active,7,1,Lawyer,1,11725,2534,0
9,Vegan,Highly Active,8,3,Scientist,0,18634,2954,1
9,Vegan,Highly Active,5,2,Freelancer,0,16074,3412,0
4,Pescatarian,Lightly Active,8,2,Manager,1,7866,2348,0
6,Vegan,Lightly Active,6,4,Nurse,1,8980,1777,0
8,Vegan,Active,8,10,Nurse,1,13413,2375,1
8,Pescatarian,Active,8,8,Manager,0,11625,2531,1
7,Non-Vegetarian,Active,8,5,Scientist,1,10742,2701,0
2,Vegan,Sedentary,5,4,Engineer,1,4077,1644,0
